fac_cd,fac_nm,ctp_cd,ctp_nm,sig_cd,sig_nm,emd_cd,emd_nm,all_addr_nm,lat,lon
SH00000298,광덕고등학교,2900000000,광주광역시,2914000000,서구,2914011900,화정동,광주광역시 서구 화정동 652,35.1448183,126.8787713
SH00006141,광동고등학교,4100000000,경기도,4136000000,남양주시,4136025321,진접읍,경기도 남양주시 진접읍 장현리 603-5,37.7167035,127.1751459
SH00000309,광명경영회계고등학교,4100000000,경기도,4121000000,광명시,4121010400,소하동,경기도 광명시 소하동 883-13,37.4380029,126.8816864
SH00001426,광명고등학교,2600000000,부산광역시,2620000000,영도구,2620012100,동삼동,부산광역시 영도구 동삼동 226-118,35.0836647486,129.06460595
SH00006831,광명고등학교,4100000000,경기도,4121000000,광명시,4121010200,철산동,경기도 광명시 철산동 234,37.4784734,126.8659768
SH00000310,광문고등학교,4100000000,경기도,4121000000,광명시,4121010100,광명동,경기도 광명시 광명동 492-1,37.4649266,126.8497872
SH00006581,광문고등학교,1100000000,서울특별시,1174000000,강동구,1174010200,고덕동,서울특별시 강동구 고덕동 295,37.5602563,127.1585555
SH00005176,광성고등학교,1100000000,서울특별시,1144000000,마포구,1144011100,신수동,서울특별시 마포구 신수동 91-20,37.5486226,126.9363687
SH00000428,광성고등학교,2800000000,인천광역시,2811000000,중구,2811013200,도원동,인천광역시 중구 도원동 12-73,37.4674701,126.639959
SH00008946,광신고등학교,1100000000,서울특별시,1162000000,관악구,1162010200,신림동,서울특별시 관악구 신림동 92-328,37.4651377,126.9256312
SH00003257,광신방송예술고등학교,1100000000,서울특별시,1162000000,관악구,1162010200,신림동,서울특별시 관악구 신림동 92-328,37.4793219202177,126.934886136416
SH00003151,광양고등학교,1100000000,서울특별시,1121500000,광진구,1121510500,자양동,서울특별시 광진구 자양동 668,37.5293846,127.0855989
SH00009813,광양고등학교,4600000000,전라남도,4623000000,광양시,4623031021,봉강면,전라남도 광양시 봉강면 석사리 75,34.9837156,127.5722046
SH00009042,광양백운고등학교,4600000000,전라남도,4623000000,광양시,4623010600,중동,전라남도 광양시 중동 1448,34.946708,127.6907689
SH00002441,광양여자고등학교,4600000000,전라남도,4623000000,광양시,4623025023,광양읍,전라남도 광양시 광양읍 칠성리 753,34.9758092,127.5808023
SH00006420,광양제철고등학교,4600000000,전라남도,4623000000,광양시,4623011000,금호동,전라남도 광양시 금호동 678,34.9466534,127.7276589
SH00003810,광양하이텍고등학교,4600000000,전라남도,4623000000,광양시,4623025021,광양읍,전라남도 광양시 광양읍 목성리 1018,34.9807104,127.5916621
SH00009694,광영고등학교,1100000000,서울특별시,1147000000,양천구,1147010300,신월동,서울특별시 양천구 신월동 43-3,37.53779,126.8241065
SH00001905,광영고등학교,4600000000,전라남도,4623000000,광양시,4623010800,광영동,전라남도 광양시 광영동 410,34.9619792,127.714492
SH00001759,광영여자고등학교,1100000000,서울특별시,1147000000,양천구,1147010300,신월동,서울특별시 양천구 신월동 43-3,37.53779,126.8241074
SH00007309,광운전자공업고등학교,1100000000,서울특별시,1135000000,노원구,1135010200,월계동,서울특별시 노원구 월계동 500-32,37.6212377291597,127.057441650067
SH00006102,광일고등학교,2900000000,광주광역시,2920000000,광산구,2920013400,임곡동,광주광역시 광산구 임곡동 783-1,35.2209245,126.7417766
SH00009561,광주경신여자고등학교,2900000000,광주광역시,2917000000,북구,2917010600,신안동,광주광역시 북구 용봉동 718-1,35.1693675,126.8945721
SH00004075,광주고등학교,4100000000,경기도,4161000000,광주시,4161010300,송정동,경기도 광주시 송정동 35,37.4178889,127.2651799
SH00001590,광주고등학교,2900000000,광주광역시,2911000000,동구,2911010900,계림동,광주광역시 동구 계림동 239-1,35.1591189,126.9219958
SH00011333,광주공업고등학교,2900000000,광주광역시,2917000000,북구,2917011700,매곡동,광주광역시 북구 매곡동 5-10,35.1893378,126.8963769
SH00006976,광주과학고등학교,2900000000,광주광역시,2917000000,북구,2917014100,오룡동,광주광역시 북구 오룡동 1-5,35.2280097,126.848407
SH00011331,광주대동고등학교,2900000000,광주광역시,2914000000,서구,2914013200,매월동,광주광역시 서구 매월동 산 68-4,35.1194811,126.8497001
SH00000300,광주동성고등학교,2900000000,광주광역시,2915500000,남구,2915510800,진월동,광주광역시 남구 진월동 406,35.1160937,126.8951507
SH00006838,광주동신고등학교,2900000000,광주광역시,2917000000,북구,2917011100,풍향동,광주광역시 북구 풍향동 475,35.1694138,126.9230334
SH00001418,광주동신여자고등학교,2900000000,광주광역시,2917000000,북구,2917011100,풍향동,광주광역시 북구 풍향동 475,35.1694138,126.9230334
SH00000299,광주서석고등학교,2900000000,광주광역시,2914000000,서구,2914011900,화정동,광주광역시 서구 화정동 525,35.1491655,126.8818746
SH00007170,광주석산고등학교,2900000000,광주광역시,2915500000,남구,2915510500,백운동,광주광역시 남구 백운동 432-2,35.1391151,126.9086714
SH00006099,광주소프트웨어마이스터고등학교,2900000000,광주광역시,2920000000,광산구,2920010100,송정동,광주광역시 광산구 송정동 710-3,35.1429219,126.8005143
SH00004064,광주수피아여자고등학교,2900000000,광주광역시,2915500000,남구,2915511300,양림동,광주광역시 남구 양림동 242,35.137275,126.9115456
SH00011339,광주숭일고등학교,2900000000,광주광역시,2917000000,북구,2917012700,일곡동,광주광역시 북구 일곡동 46-24,35.2179557,126.896697
SH00006575,광주여자고등학교,2900000000,광주광역시,2914000000,서구,2914011900,화정동,광주광역시 서구 화정동 325-7,35.1479745,126.8733586
SH00006826,광주여자상업고등학교,2900000000,광주광역시,2915500000,남구,2915510800,진월동,광주광역시 남구 진월동 406,35.1160937,126.8951507
SH00007185,광주예술고등학교,2900000000,광주광역시,2917000000,북구,2917010900,운암동,광주광역시 북구 운암동 1056-1,35.1837781,126.8747374
SH00007171,광주인성고등학교,2900000000,광주광역시,2915500000,남구,2915511000,행암동,광주광역시 남구 행암동 360-7,35.1026604,126.8819879
SH00011348,광주자동화설비공업고등학교,2900000000,광주광역시,2920000000,광산구,2920010900,우산동,광주광역시 광산구 우산동 1084,35.1498589,126.8132937
SH00001417,광주자연과학고등학교,2900000000,광주광역시,2917000000,북구,2917011500,오치동,광주광역시 북구 오치동 930-5,35.1903412,126.9176746
SH00000323,광주전자공업고등학교,2900000000,광주광역시,2920000000,광산구,2920011500,월계동,광주광역시 광산구 월계동 864-2,35.2054474,126.841779
SH00006977,광주제일고등학교,2900000000,광주광역시,2917000000,북구,2917010300,누문동,광주광역시 북구 누문동 144-35,35.1531011,126.9069877
SH00007187,광주중앙고등학교,4100000000,경기도,4161000000,광주시,4161011200,역동,경기도 광주시 역동 30-1,37.4030238,127.2582821
SH00009570,광주진흥고등학교,2900000000,광주광역시,2920000000,광산구,2920011800,신창동,광주광역시 광산구 신창동 638-5,35.1959082,126.8428214
SH00006837,광주체육고등학교,2900000000,광주광역시,2917000000,북구,2917010900,운암동,광주광역시 북구 운암동 184,35.1819597,126.8796602
SH00002465,광천고등학교,4400000000,충청남도,4480000000,홍성군,4480025321,광천읍,충청남도 홍성군 광천읍 신진리 367,36.5079323736,126.6219157629
SH00007039,광탄고등학교,4100000000,경기도,4148000000,파주시,4148035027,광탄면,경기도 파주시 광탄면 신산리 232-1,37.7834382248,126.8489184061
SH00004126,광혜원고등학교,4300000000,충청북도,4375000000,진천군,4375037027,광혜원면,충청북도 진천군 광혜원면 광혜원리 1090,36.9942960944,127.428050105
SH00006832,광휘고등학교,4100000000,경기도,4121000000,광명시,4121010400,소하동,경기도 광명시 소하동 1390,37.4297435,126.8828156
SH00006158,괴산고등학교,4300000000,충청북도,4376000000,괴산군,4376025030,괴산읍,충청북도 괴산군 괴산읍 대사리 201,36.7963335,127.7804672
SH00002570,교동고등학교,2800000000,인천광역시,2871000000,강화군,2871040021,교동면,인천광역시 강화군 교동면 대룡리 723-7,37.7780703,126.2843139
SH00001478,교하고등학교,4100000000,경기도,4148000000,파주시,4148011300,동패동,경기도 파주시 동패동 1707,37.7225642,126.7219216
SH00006836,군산상업고등학교,5200000000,전북특별자치도,5213000000,군산시,5213011000,문화동,전라북도 군산시 문화동 785-3,35.9745678,126.6991491
SH00004069,군산여자고등학교,5200000000,전북특별자치도,5213000000,군산시,5213010400,월명동,전라북도 군산시 월명동 37-1,35.9850793,126.7035075
SH00007184,군산여자상업고등학교,5200000000,전북특별자치도,5213000000,군산시,5213014300,지곡동,전라북도 군산시 지곡동 518,35.9573264,126.7078521
SH00006974,군산영광여자고등학교,5200000000,전북특별자치도,5213000000,군산시,5213012100,중앙로2가,전라북도 군산시 중앙로2가 135-2,35.982616,126.7148260111
SH00004071,군산제일고등학교,5200000000,전북특별자치도,5213000000,군산시,5213013400,조촌동,전라북도 군산시 조촌동 84,35.9733353,126.7482485
SH00004072,군산중앙고등학교,5200000000,전북특별자치도,5213000000,군산시,5213037024,성산면,전라북도 군산시 성산면 도암리 608-9,36.0003325,126.7846445
SH00006975,군산중앙여자고등학교,5200000000,전북특별자치도,5213000000,군산시,5213014100,수송동,전라북도 군산시 수송동 752-1,35.9681727,126.7114926
SH00004672,군서고등학교,4100000000,경기도,4139000000,시흥시,4139013200,정왕동,경기도 시흥시 정왕동 1808-1,37.348865,126.7425603
SH00001904,군위고등학교,2700000000,대구광역시,2772000000,군위군,2772025032,군위읍,대구광역시 군위군 군위읍 정리 291,36.24578,128.571167468
SH00002561,군자디지털과학고등학교,4100000000,경기도,4139000000,시흥시,4139012700,거모동,경기도 시흥시 거모동 1426,37.3497905376317,126.786074913362
SH00005479,군포e비즈니스고등학교,4100000000,경기도,4141000000,군포시,4141010400,산본동,경기도 군포시 산본동 1149-6,37.3630288,126.9184562
SH00006878,금곡고등학교,4100000000,경기도,4136000000,남양주시,4136010300,금곡동,경기도 남양주시 금곡동 152-18,37.63315,127.213572
SH00204824,금곡무지개고등학교,4800000000,경상남도,4825000000,김해시,4825034032,한림면,경상남도 김해시 한림면 금곡리 851-3,35.3448191529788,128.812186472852
SH00010534,금남고등학교,4800000000,경상남도,4885000000,하동군,4885036027,금남면,경상남도 하동군 금남면 덕천리 1243-1,34.9860221701,127.839806702
SH00001458,금명여자고등학교,2600000000,부산광역시,2632000000,북구,2632010200,화명동,부산광역시 북구 화명동 307,35.2442896483,129.024600295
SH00005459,금산고등학교,4400000000,충청남도,4471000000,금산군,4471025022,금산읍,충청남도 금산군 금산읍 중도리 166,36.1067927,127.4953113
SH00002540,금산산업고등학교,4400000000,충청남도,4471000000,금산군,4471025025,금산읍,충청남도 금산군 금산읍 아인리 107,36.1040357,127.4791469
SH00001540,금산여자고등학교,4400000000,충청남도,4471000000,금산군,4471025025,금산읍,충청남도 금산군 금산읍 아인리 9-1,36.1058626,127.4837398
SH00005460,금산하이텍고등학교,4400000000,충청남도,4471000000,금산군,4471037028,진산면,충청남도 금산군 진산면 읍내리 172,36.1421698,127.3740893
SH00006415,금성고등학교,4600000000,전라남도,4617000000,나주시,4617010800,경현동,전라남도 나주시 대호동 1064,35.0376431,126.7124913
SH00005789,금성고등학교,4700000000,경상북도,4773000000,의성군,4773037036,금성면,경상북도 의성군 금성면 탑리리 582,36.2545039889,128.689410257
SH00002589,금성고등학교,2600000000,부산광역시,2617000000,동구,2617010300,좌천동,부산광역시 동구 좌천동 784-1,35.1355024611,129.0519793
SH00002423,금오고등학교,4700000000,경상북도,4719000000,구미시,4719011400,광평동,경상북도 구미시 광평동 299-3,36.1089496601,128.355632595
SH00003792,금오공업고등학교,4700000000,경상북도,4719000000,구미시,4719011300,공단동,경상북도 구미시 공단동 111,36.1181486069728,128.367039460021
SH00003796,금오여자고등학교,4700000000,경상북도,4719000000,구미시,4719010200,지산동,경상북도 구미시 지산동 산 15,36.1417147904,128.345104046
SH00009957,금옥여자고등학교,1100000000,서울특별시,1147000000,양천구,1147010100,신정동,서울특별시 양천구 신정동 729,37.5106219,126.8442611
SH00005762,금정고등학교,2600000000,부산광역시,2626000000,동래구,2626010100,명장동,부산광역시 동래구 명장동 432,35.2077149353,129.107080525
SH00006116,금정여자고등학교,2600000000,부산광역시,2641000000,금정구,2641011000,서동,부산광역시 금정구 서동 461-2,35.2202611535,129.101145524
SH00001446,금정전자공업고등학교,2600000000,부산광역시,2641000000,금정구,2641011000,서동,부산광역시 금정구 서동 76-2,35.2217328982,129.107302384
SH00003241,금천고등학교,1100000000,서울특별시,1154500000,금천구,1154510300,시흥동,서울특별시 금천구 시흥동 산 24-4,37.444959,126.9055327
SH00003814,금천고등학교,4700000000,경상북도,4782000000,청도군,4782036031,금천면,경상북도 청도군 금천면 동곡리 1035,35.6880755163,128.8947261
SH00001435,금천고등학교,4300000000,충청북도,4311100000,청주시 상당구,4311112000,금천동,충청북도 청주시 상당구 금천동 4-6,36.6277961623,127.511944914
SH00001479,금촌고등학교,4100000000,경기도,4148000000,파주시,4148012300,금릉동,경기도 파주시 금릉동 451,37.750144,126.7786441
SH00011341,금파공업고등학교,2900000000,광주광역시,2917000000,북구,2917010900,운암동,광주광역시 북구 운암동 133,35.1769049,126.8870993
SH00201204,금호고등학교,1100000000,서울특별시,1120000000,성동구,1120010900,금호동1가,서울특별시 성동구 금호동1가 1822,37.5536205982,127.023435367
SH00006978,금호고등학교,2900000000,광주광역시,2917000000,북구,2917010900,운암동,광주광역시 북구 운암동 140,35.1774514,126.8849826
SH00005778,금호공업고등학교,4700000000,경상북도,4723000000,영천시,4723025021,금호읍,경상북도 영천시 금호읍 교대리 172-1,35.9323949,128.873668262
SH00001419,금호중앙여자고등학교,2900000000,광주광역시,2917000000,북구,2917010900,운암동,광주광역시 북구 운암동 140,35.1774713,126.8849826
SH00007180,기린고등학교,5100000000,강원특별자치도,5181000000,인제군,5181033021,기린면,강원특별자치도 인제군 기린면 현리 765-2,37.9469758,128.3124217
SH00001473,기장고등학교,2600000000,부산광역시,2671000000,기장군,2671025026,기장읍,부산광역시 기장군 기장읍 대라리 374-1,35.2401506941,129.209024024
SH00009672,기흥고등학교,4100000000,경기도,4146300000,용인시 기흥구,4146310100,신갈동,경기도 용인시 기흥구 신갈동 16-1,37.2823909,127.1086645
SH00002415,길원여자고등학교,4700000000,경상북도,4717000000,안동시,4717013200,안막동,경상북도 안동시 안막동 73-1,36.5793651,128.735121513
SH00001865,김제고등학교,5200000000,전북특별자치도,5221000000,김제시,5221010200,신풍동,전라북도 김제시 신풍동 345-1,35.7916034,126.8956483
SH00010151,군포고등학교,4100000000,경기도,4141000000,군포시,4141010500,금정동,경기도 군포시 금정동 870-4,37.3574248764541,126.940234759362
SH00001570,군포중앙고등학교,4100000000,경기도,4141000000,군포시,4141010300,부곡동,경기도 군포시 부곡동 1094,37.3238073049977,126.937201690572
SH00007532,권선고등학교,4100000000,경기도,4111300000,수원시 권선구,4111313700,권선동,경기도 수원시 권선구 권선동 1243,37.2525717,127.0334439
SH00009281,근명고등학교,4100000000,경기도,4117100000,안양시 만안구,4117110100,안양동,경기도 안양시 만안구 안양동 708-197,37.3922631389223,126.918825522747
SH00006083,근화여자고등학교,4700000000,경상북도,4713000000,경주시,4713012500,용강동,경상북도 경주시 용강동 870,35.8719052066,129.227230769
SH00009590,금곡고등학교,2600000000,부산광역시,2632000000,북구,2632010100,금곡동,부산광역시 북구 금곡동 1892,35.2443532,129.011948283
SH00009986,구현고등학교,1100000000,서울특별시,1153000000,구로구,1153010200,구로동,서울특별시 구로구 구로동 620-30,37.5022028,126.8744458
SH00006126,국원고등학교,4300000000,충청북도,4313000000,충주시,4313011600,칠금동,충청북도 충주시 봉방동 72,36.9794933703,127.921400439
SH00011340,국제고등학교,2900000000,광주광역시,2917000000,북구,2917011600,삼각동,광주광역시 북구 삼각동 479-1,35.1991166,126.8969507
SH00006079,군북고등학교,4800000000,경상남도,4873000000,함안군,4873032021,군북면,경상남도 함안군 군북면 덕대리 267,35.2595991782,128.343534963
SH00006972,군산고등학교,5200000000,전북특별자치도,5213000000,군산시,5213013200,동흥남동,전라북도 군산시 동흥남동 402-30,35.9747897,126.720286
SH00006973,군산기계공업고등학교,5200000000,전북특별자치도,5213000000,군산시,5213010900,송풍동,전라북도 군산시 문화동 751,35.976797,126.7000184
SH00000314,군산동고등학교,5200000000,전북특별자치도,5213000000,군산시,5213013900,개정동,전라북도 군산시 개정동 171,35.970574,126.7672364
SH00011343,남한고등학교,4100000000,경기도,4145000000,하남시,4145010800,덕풍동,경기도 하남시 덕풍동 450,37.5365221,127.2030129
SH00010532,남해고등학교,4800000000,경상남도,4884000000,남해군,4884031024,이동면,경상남도 남해군 이동면 무림리 1315,34.8026408369,127.951542173
SH00205235,남해보물섬고등학교,4800000000,경상남도,4884000000,남해군,4884039025,창선면,경남 남해군 창선면 율도리 546,34.8975564816837,127.99379679215
SH00003776,남해정보산업고등학교,4800000000,경상남도,4884000000,남해군,4884037027,고현면,경상남도 남해군 고현면 대사리 741,34.8969588,127.8743425
SH00006086,남해제일고등학교,4800000000,경상남도,4884000000,남해군,4884025021,남해읍,경상남도 남해군 남해읍 북변리 356,34.83926441,127.902439299
SH00001874,남해해성고등학교,4800000000,경상남도,4884000000,남해군,4884035026,남면,경상남도 남해군 남면 평산리 271,34.773197,127.8608149
SH00001576,내면고등학교,5100000000,강원특별자치도,5172000000,홍천군,5172039021,내면,강원특별자치도 홍천군 내면 창촌리 1655-3,37.7663982,128.3875
SH00001445,내성고등학교,2600000000,부산광역시,2641000000,금정구,2641010900,부곡동,부산광역시 금정구 부곡동 812-13,35.2213812545,129.092670328
SH00204901,노비따스음악중고등학교,4100000000,경기도,4182000000,가평군,4182031027,설악면,경기도 가평군 설악면 위곡리 328-21,37.6423949144309,127.521720246714
SH00003184,노원고등학교,1100000000,서울특별시,1135000000,노원구,1135010500,상계동,서울특별시 노원구 상계동 664,37.6624531,127.0531016
SH00001850,노화고등학교,4600000000,전라남도,4689000000,완도군,4689025621,노화읍,전라남도 완도군 노화읍 이포리 255-18,34.1815907,126.5773799
SH00001866,김제농생명마이스터고등학교,5200000000,전북특별자치도,5221000000,김제시,5221010200,신풍동,전라북도 김제시 신풍동 436-1,35.7923204379807,126.890461247065
SH00005284,김제서고등학교,5200000000,전북특별자치도,5221000000,김제시,5221032021,죽산면,전라북도 김제시 죽산면 죽산리 600-25,35.7707837,126.8146195
SH00002396,김제여자고등학교,5200000000,전북특별자치도,5221000000,김제시,5221010100,요촌동,전라북도 김제시 신풍동 129-9,35.8007028,126.8955434
SH00003782,김천고등학교,4700000000,경상북도,4715000000,김천시,4715011400,부곡동,경상북도 김천시 부곡동 777-1,36.1224253174,128.092700046
SH00005287,김천생명과학고등학교,4700000000,경상북도,4715000000,김천시,4715010900,교동,경상북도 김천시 교동 581,36.1358620141,128.099947465
SH00006092,김천여자고등학교,4700000000,경상북도,4715000000,김천시,4715010300,모암동,경상북도 김천시 모암동 104-1,36.1274349615,128.121646364
SH00006093,김천예술고등학교,4700000000,경상북도,4715000000,김천시,4715010900,교동,경상북도 김천시 교동 527-1,36.1379457007,128.096781403
SH00009015,김천중앙고등학교,4700000000,경상북도,4715000000,김천시,4715011900,양천동,경상북도 김천시 양천동 1153,36.0864255296,128.104489739
SH00009563,김포고등학교,4100000000,경기도,4157000000,김포시,4157010600,사우동,경기도 김포시 사우동 216,37.6187047,126.7127704
SH00006844,김포외국어고등학교,4100000000,경기도,4157000000,김포시,4157035023,월곶면,경기도 김포시 월곶면 갈산리 465-33,37.701307,126.5675834
SH00007190,김포제일고등학교,4100000000,경기도,4157000000,김포시,4157010300,운양동,경기도 김포시 운양동 1300-1,37.6530730031,126.677469727
SH00006841,김포제일공업고등학교,4100000000,경기도,4157000000,김포시,4157010100,북변동,경기도 김포시 북변동 477,37.6206416223,126.7095162558
SH00009764,김해가야고등학교,4800000000,경상남도,4825000000,김해시,4825010800,내동,경상남도 김해시 내동 1146-4,35.2362283718,128.871078544
SH00009765,김해건설공업고등학교,4800000000,경상남도,4825000000,김해시,4825010500,대성동,경상남도 김해시 구산동 180,35.239904563,128.875776495
SH00006063,김해경원고등학교,4800000000,경상남도,4825000000,김해시,4825010900,외동,경상남도 김해시 외동 1249-1,35.2318580706,128.861817974
SH00003752,김해고등학교,4800000000,경상남도,4825000000,김해시,4825011700,삼정동,경상남도 김해시 삼정동 267-34,35.2313945426,128.896079809
SH00005273,김해대청고등학교,4800000000,경상남도,4825000000,김해시,4825012900,대청동,경상남도 김해시 대청동 320-4,35.1879203073,128.800517187
SH00001852,김해분성고등학교,4800000000,경상남도,4825000000,김해시,4825010700,삼계동,경상남도 김해시 삼계동 1442-5,35.2654774517,128.874555083
SH00009766,김해분성여자고등학교,4800000000,경상남도,4825000000,김해시,4825010700,삼계동,경상남도 김해시 삼계동 1442-3,35.2666235646,128.873869461
SH00008990,김해삼문고등학교,4800000000,경상남도,4825000000,김해시,4825012800,삼문동,경상남도 김해시 삼문동 67-6,35.1986101914,128.7967846
SH00005271,김해삼방고등학교,4800000000,경상남도,4825000000,김해시,4825011900,삼방동,경상남도 김해시 삼방동 768,35.2553433729,128.90302733
SH00003753,김해생명과학고등학교,4800000000,경상남도,4825000000,김해시,4825010900,외동,경상남도 김해시 외동 743,35.2372395904,128.855271393
SH00201164,김해수남고등학교,4800000000,경상남도,4825000000,김해시,4825013100,율하동,경상남도 김해시 율하동 1402,35.1682301491,128.816729766
SH00010514,김해여자고등학교,4800000000,경상남도,4825000000,김해시,4825010500,대성동,경상남도 김해시 대성동 217-6,35.2397984841,128.879592258
SH00006064,김해영운고등학교,4800000000,경상남도,4825000000,김해시,4825011900,삼방동,경상남도 김해시 삼방동 755,35.2546737828,128.9057183
SH00003754,김해외국어고등학교,4800000000,경상남도,4825000000,김해시,4825013100,율하동,경상남도 김해시 율하동 262,35.1708261,128.8046623
SH00006066,김해율하고등학교,4800000000,경상남도,4825000000,김해시,4825013100,율하동,경상남도 김해시 율하동 1292,35.1740824944,128.806977416
SH00002386,김해임호고등학교,4800000000,경상남도,4825000000,김해시,4825010900,외동,경상남도 김해시 외동 715-2,35.2382699907,128.852720139
SH00009767,김해제일고등학교,4800000000,경상남도,4825000000,김해시,4825010900,외동,경상남도 김해시 외동 794,35.2396257012,128.853875795
SH00005272,김해중앙여자고등학교,4800000000,경상남도,4825000000,김해시,4825010300,부원동,경상남도 김해시 부원동 29,35.2324985645879,128.887642525883
SH00002387,김해한일여자고등학교,4800000000,경상남도,4825000000,김해시,4825012000,안동,경상남도 김해시 안동 333-3,35.2392419433,128.916675805
SH00009548,김화고등학교,5100000000,강원특별자치도,5178000000,철원군,5178031022,서면,강원특별자치도 철원군 서면 와수리 589-3,38.2436093,127.4339034
SH00011328,김화공업고등학교,5100000000,강원특별자치도,5178000000,철원군,5178031022,서면,강원특별자치도 철원군 서면 와수리 589-5,38.2434057606,127.4349464
SH00006570,나루고등학교,4100000000,경기도,4159000000,화성시,4159012700,반송동,경기도 화성시 반송동 17-9,37.1862211,127.0719149
SH00009806,나주고등학교,4600000000,전라남도,4617000000,나주시,4617010500,교동,전라남도 나주시 교동 118,35.0305147,126.711043
SH00003803,나주공업고등학교,4600000000,전라남도,4617000000,나주시,4617011600,대호동,전라남도 나주시 대호동 874,35.0401455,126.7139769
SH00010558,나주상업고등학교,4600000000,전라남도,4617000000,나주시,4617011900,청동,전라남도 나주시 청동 88-1,35.041747,126.7223652
SH00001459,낙동고등학교,2600000000,부산광역시,2632000000,북구,2632010400,덕천동,부산광역시 북구 덕천동 297-1,35.2170643,129.009600638
SH00001523,낙생고등학교,4100000000,경기도,4113500000,성남시 분당구,4113510800,판교동,경기도 성남시 분당구 판교동 649,37.3863988,127.1006001
SH00002352,남강고등학교,1100000000,서울특별시,1162000000,관악구,1162010200,신림동,서울특별시 관악구 신림동 627-1,37.4719974,126.9247473
SH00009792,남녕고등학교,5000000000,제주특별자치도,5011000000,제주시,5011013700,연동,제주특별자치도 제주시 연동 2288,33.4898507,126.4825173
SH00004095,남대전고등학교,3000000000,대전광역시,3014000000,중구,3014011000,대사동,대전광역시 중구 대사동 247-183,36.3107358,127.4275922
SH00000381,남목고등학교,3100000000,울산광역시,3117000000,동구,3117010800,서부동,울산광역시 동구 서부동 728,35.5380691,129.4187896
SH00006117,남산고등학교,2600000000,부산광역시,2641000000,금정구,2641010400,남산동,부산광역시 금정구 남산동 982,35.2680837382,129.085902721
SH00011346,남성고등학교,5200000000,전북특별자치도,5214000000,익산시,5214011300,남중동,전라북도 익산시 신동 156-4,35.9425076,126.9562172
SH00005507,남성여자고등학교,2600000000,부산광역시,2611000000,중구,2611011600,대청동1가,부산광역시 중구 대청동1가 10,35.1041108043,129.0323863767
SH00003826,남악고등학교,4600000000,전라남도,4684000000,무안군,4684025622,삼향읍,전라남도 무안군 삼향읍 남악리 1579,34.8104286907,126.4685605697
SH00000306,남양고등학교,4100000000,경기도,4159000000,화성시,4159026221,남양읍,경기도 화성시 남양읍 남양리 1633-1,37.2077849,126.8241106
SH00011388,남양주공업고등학교,4100000000,경기도,4136000000,남양주시,4136025627,화도읍,경기도 남양주시 화도읍 월산리 99-4,37.6525939,127.3347265
SH00204800,남양주다산고등학교,4100000000,경기도,4136000000,남양주시,4136011200,다산동,경기도 남양주시 다산동 6050,37.6255676367995,127.158519322701
SH00002394,남원고등학교,5200000000,전북특별자치도,5219000000,남원시,5219011100,향교동,전라북도 남원시 향교동 640-1,35.4194319,127.3807584
SH00002395,남원국악예술고등학교,5200000000,전북특별자치도,5219000000,남원시,5219011700,월락동,전라북도 남원시 월락동 159,35.4253943,127.4051063
SH00005279,남원서진여자고등학교,5200000000,전북특별자치도,5219000000,남원시,5219011700,월락동,전라북도 남원시 월락동 173,35.425893,127.4064263
SH00010523,남원여자고등학교,5200000000,전북특별자치도,5219000000,남원시,5219010800,왕정동,전라북도 남원시 왕정동 100,35.4107094,127.3700031
SH00010524,남원용성고등학교,5200000000,전북특별자치도,5219000000,남원시,5219011600,도통동,전라북도 남원시 도통동 213-1,35.4192774,127.3925816
SH00010525,남원제일고등학교,5200000000,전북특별자치도,5219000000,남원시,5219012100,노암동,전라북도 남원시 노암동 730,35.391549,127.3745629
SH00010554,남주고등학교,5000000000,제주특별자치도,5013000000,서귀포시,5013010500,동홍동,제주특별자치도 서귀포시 동홍동 1907,33.2752724,126.564063
SH00006080,남지고등학교,4800000000,경상남도,4874000000,창녕군,4874025321,남지읍,경상남도 창녕군 남지읍 남지리 829-10,35.3872089603,128.471641335
SH00009615,남창고등학교,3100000000,울산광역시,3171000000,울주군,3171025629,온양읍,울산광역시 울주군 온양읍 운화리 6-3,35.4152341,129.2782363
SH00007550,도원고등학교,2700000000,대구광역시,2729000000,달서구,2729011600,도원동,대구광역시 달서구 도원동 1453,35.8052052,128.5454879
SH00008995,도초고등학교,4600000000,전라남도,4691000000,신안군,4691035025,도초면,전라남도 신안군 도초면 수항리 1468,34.7037356,125.9514024
SH00001532,도화기계공업고등학교,2800000000,인천광역시,2817700000,미추홀구,2817710400,도화동,인천광역시 미추홀구 도화동 193-6,37.4749963,126.6524296
SH00009706,독산고등학교,1100000000,서울특별시,1154500000,금천구,1154510200,독산동,서울특별시 금천구 독산동 907-34,37.4760267,126.9108536
SH00009633,돌마고등학교,4100000000,경기도,4113500000,성남시 분당구,4113510600,이매동,경기도 성남시 분당구 이매동 265,37.3932242,127.1317948
SH00009013,동계고등학교,5200000000,전북특별자치도,5277000000,순창군,5277032026,동계면,전라북도 순창군 동계면 관전리 197,35.4493793,127.2402875
SH00001777,문일고등학교,1100000000,서울특별시,1154500000,금천구,1154510300,시흥동,서울특별시 금천구 시흥동 559-1,37.4493523,126.8984231
SH00000437,문일여자고등학교,2800000000,인천광역시,2820000000,남동구,2820010300,만수동,인천광역시 남동구 만수동 977-25,37.4517325,126.7308549
