corp_cd,corp_nm,ctp_cd,ctp_nm,sig_cd,sig_nm,emd_cd,emd_nm,all_addr_nm,lon,lat,corp_depth1_cd,corp_depth1,corp_depth2_cd,corp_depth2,corp_depth3_cd,corp_depth3,corp_depth4_cd,corp_depth4,corp_depth5_cd,corp_depth5
1205842,에이치디현대건설기계(주),4100000000,경기도,4113500000,성남시 분당구,4113510300,정자동,"경기도 성남시 분당구 분당수서로 477 11층(정자동, HD현대그룹 글로벌 R&D센터)",127.1061107564,37.3769302298,C,제조업,29,기타 기계 및 장비 제조업,291,일반 목적용 기계 제조업,2917,"냉각, 공기조화, 여과, 증류 및 가스발생기 제조업",29176,"증류기, 열교환기 및 가스발생기 제조업"
1205514,(주)큐라켐,4300000000,충청북도,4311300000,청주시 흥덕구,4311325026,오송읍,충청북도 청주시 흥덕구 오송읍 오송생명1로 207,127.3223010859,36.6386703938,C,제조업,21,의료용 물질 및 의약품 제조업,213,의료용품 및 기타 의약 관련제품 제조업,2130,의료용품 및 기타 의약 관련제품 제조업,21300,의료용품 및 기타 의약 관련제품 제조업
599595,(주)비지에프에코머티리얼즈,4100000000,경기도,4159000000,화성시,4159037025,장안면,경기도 화성시  장안면 상두원길 142,126.8538144218,37.046139561,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,202,합성고무 및 플라스틱 물질 제조업,2020,합성고무 및 플라스틱 물질 제조업,20202,합성수지 및 기타 플라스틱 물질 제조업
1144569,(주)피엔티 엠에스,2700000000,대구광역시,2729000000,달서구,2729010600,갈산동,대구광역시 달서구 성서공단로25길 16 &nbsp,128.4972549502,35.8372125069,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2929,기타 특수 목적용 기계 제조업,29294,주형 및 금형 제조업
521433,(주)엔지브이아이,5100000000,강원특별자치도,5111000000,춘천시,5111040025,남산면,강원도 춘천시 남산면 보매기길 56,127.6412291473,37.7840572457,C,제조업,30,자동차 및 트레일러 제조업,303,자동차 신품 부품 제조업,3039,자동차용 기타 신품 부품 제조업,30399,그 외 자동차용 신품 부품 제조업
1423837,(주)모아데이타,4100000000,경기도,4113100000,성남시 수정구,4113111600,금토동,"경기도 성남시 수정구 달래내로 46 810호 (시흥동, 성남글로벌융합센터)",127.0948404118,37.4090288076,J,정보통신업,58,출판업,582,소프트웨어 개발 및 공급업,5822,시스템ㆍ응용 소프트웨어 개발 및 공급업,58222,응용 소프트웨어 개발 및 공급업
571298,덕우전자(주),4700000000,경상북도,4719000000,구미시,4719025625,산동읍,경상북도 구미시 산동면 첨단기업7로 98-23,128.4451232183,36.1507167189,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262,전자부품 제조업,2629,기타 전자부품 제조업,26295,전자감지장치 제조업
152729,광전자(주),5200000000,전북특별자치도,5214000000,익산시,5214012200,영등동,전라북도 익산시 약촌로8길 62-8 (어양동),126.9788752972,35.9476147684,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",261,반도체 제조업,2612,"다이오드, 트랜지스터 및 유사 반도체소자 제조업",,
765569,기가비스(주),4100000000,경기도,4122000000,평택시,4122031026,진위면,경기도 평택시 진위면 진위산단로 53-86,127.0811314761,37.1250018169,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2929,기타 특수 목적용 기계 제조업,29294,주형 및 금형 제조업
693651,(주)비덴트,1100000000,서울특별시,1154500000,금천구,1154510100,가산동,"서울특별시 금천구  가산디지털1로 84 (가산동, 에이스하이엔드 8차 12층)",126.8855487283,37.4734388623,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",264,통신 및 방송 장비 제조업,2642,방송 및 무선 통신장비 제조업,26421,방송장비 제조업
660459,나노씨엠에스(주),4400000000,충청남도,4413300000,천안시 서북구,4413325629,직산읍,충청남도 천안시 서북구 직산읍 4산단4로 48,127.1197285639,36.864376737,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262,전자부품 제조업,2629,기타 전자부품 제조업,26295,전자감지장치 제조업
1383229,주식회사 저스템,4100000000,경기도,4146300000,용인시 기흥구,4146310700,공세동,경기도 용인시 기흥구 탑실로 35번길 57,127.112126892,37.2437078788,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2927,반도체 및 디스플레이 제조용 기계 제조업,29271,반도체 제조용 기계 제조업
920379,(주)티엘비,4100000000,경기도,4127300000,안산시 단원구,4127310600,목내동,경기도 안산시 단원구 신원로 305,126.7696321065,37.3100745076,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262,전자부품 제조업,2622,인쇄회로기판 및 전자부품 실장기판 제조업,26224,전자부품 실장기판 제조업
105165,극동전선(주),4300000000,충청북도,4375000000,진천군,4375032024,초평면,"충청북도 진천군 초평면 용정길 29-23 (용정리, 극동전선)",127.5184425733,36.841448154,C,제조업,28,전기장비 제조업,283,절연선 및 케이블 제조업,2830,절연선 및 케이블 제조업,28302,기타 절연선 및 케이블 제조업
149594,한국캐피탈(주),3000000000,대전광역시,3017000000,서구,3017011200,둔산동,대전광역시 서구  둔산서로 81,127.3826342314,36.3541013702,K,금융 및 보험업,64,금융업,649,기타 금융업,6491,여신금융업,64911,금융리스업
170026,(주)시공테크,4100000000,경기도,4113500000,성남시 분당구,4113510900,삼평동,경기도 성남시 분당구 판교역로 225-20 시공빌딩,127.1080692297,37.4000812269,M,"전문, 과학 및 기술 서비스업",73,"기타 전문, 과학 및 기술 서비스업",732,전문 디자인업,7320,전문 디자인업,73209,"패션, 섬유류 및 기타 전문 디자인업"
607797,(주)엄지하우스,1100000000,서울특별시,1168000000,강남구,1168010100,역삼동,서울특별시 강남구 테헤란로28길 25-,127.039340026,37.4995548084,F,건설업,42,전문직별 공사업,424,실내건축 및 건축마무리 공사업,4249,기타 건축마무리 공사업,42499,그 외 기타 건축 마무리 공사업
1187865,(주)앙츠,1100000000,서울특별시,1156000000,영등포구,1156011000,여의도동,"서울특별시 영등포구 여의서로 43(여의도동 11-11, 제4층 제401호)",126.9248431943,37.5307295655,S,"협회 및 단체, 수리 및 기타 개인 서비스업",95,개인 및 소비용품 수리업,951,컴퓨터 및 통신장비 수리업,9512,통신장비 수리업,95120,통신장비 수리업
231707,(주)비트컴퓨터,1100000000,서울특별시,1165000000,서초구,1165010800,서초동,서울특별시 서초구 서초대로74길 33,127.0276061362,37.494620347,J,정보통신업,58,출판업,582,소프트웨어 개발 및 공급업,5822,시스템ㆍ응용 소프트웨어 개발 및 공급업,58221,시스템 소프트웨어 개발 및 공급업
360595,현대글로비스(주),1100000000,서울특별시,1120000000,성동구,1120011400,성수동1가,서울특별시 성동구 왕십리로 83-21 -,127.0433577536,37.5441547485,H,운수 및 창고업,52,창고 및 운송관련 서비스업,529,기타 운송관련 서비스업,5299,그 외 기타 운송관련 서비스업,52999,그 외 기타 분류 안된 운송 관련 서비스업
273439,(주)메디아나,5100000000,강원특별자치도,5113000000,원주시,5113025022,문막읍,강원도 원주시 문막읍 동화공단로 132,127.8352170181,37.3348046957,C,제조업,27,"의료, 정밀, 광학기기 및 시계 제조업",271,의료용 기기 제조업,2711,방사선 장치 및 전기식 진단 기기 제조업,27112,전기식 진단 및 요법 기기 제조업
403632,주식회사 현대퓨처넷,1100000000,서울특별시,1165000000,서초구,1165010800,서초동,"서울특별시 서초구 반포대로 19 (서초동, 현대퓨처넷빌딩)",127.011912066,37.4821796925,J,정보통신업,61,우편 및 통신업,612,전기 통신업,6129,기타 전기 통신업,61299,그 외 기타 전기 통신업
1540815,주식회사 스튜디오삼익,1100000000,서울특별시,1144000000,마포구,1144011500,상수동,서울특별시 마포구 토정로 115 스튜디오삼익빌딩,126.923722207,37.5452050354,G,도매 및 소매업,47,소매업; 자동차 제외,475,기타 생활용품 소매업,4752,가구 소매업,47520,가구 소매업
364403,(주)쏠리드,4100000000,경기도,4113500000,성남시 분당구,4113510900,삼평동,경기도 성남시 분당구 판교역로 220 쏠리드스페이스,127.1102247326,37.4004288333,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",264,통신 및 방송 장비 제조업,2642,방송 및 무선 통신장비 제조업,26429,기타 무선 통신장비 제조업
208444,피에스케이홀딩스(주),4100000000,경기도,4159000000,화성시,4159012800,석우동,경기도 화성시  삼성1로4길 48 피에스케이,127.0700362056,37.2223580541,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2927,반도체 및 디스플레이 제조용 기계 제조업,29271,반도체 제조용 기계 제조업
161860,한성기업(주),2600000000,부산광역시,2620000000,영도구,2620010100,대교동1가,부산광역시 영도구  태종로 63,129.0381588009,35.0929989899,C,제조업,10,식료품 제조업,102,수산물 가공 및 저장 처리업,1021,수산동물 가공 및 저장 처리업,10211,"수산동물 훈제, 조리 및 유사 조제식품 제조업"
1596656,(주)메쎄이상,1100000000,서울특별시,1144000000,마포구,1144012700,상암동,서울특별시 마포구 월드컵북로58길 9 ES타워,126.8865359123,37.5819415601,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업지원 서비스업,759,기타 사업지원 서비스업,7599,그 외 기타 사업지원 서비스업,75999,그 외 기타 분류 안된 사업지원 서비스업
554024,(주)셀트리온헬스케어,2800000000,인천광역시,2818500000,연수구,2818510600,송도동,"인천광역시 연수구 아카데미로51번길 19, 4층",126.640738641,37.371782902,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4679,재생용 재료 및 기타 상품 전문 도매업,46799,그 외 기타 상품 전문 도매업
148531,제이스코홀딩스(주),,,,,,,"경기도 안산시 단원구  시화로 60, 301 (성곡동, 시화공단4다)",,,C,제조업,24,1차 금속 제조업,241,1차 철강 제조업,2412,"철강 압연, 압출 및 연신제품 제조업",24121,열간 압연 및 압출 제품 제조업
428251,(주)현대백화점,1100000000,서울특별시,1168000000,강남구,1168010600,대치동,서울특별시 강남구 테헤란로98길 12 -,127.0621608777,37.5074139356,G,도매 및 소매업,47,소매업; 자동차 제외,471,종합 소매업,4711,대형 종합 소매업,47111,백화점
135962,신라교역(주),1100000000,서울특별시,1174000000,강동구,1174010200,고덕동,서울특별시 강동구 고덕비즈밸리로6길 30 -,127.1596353644,37.5682759371,C,제조업,31,기타 운송장비 제조업,311,선박 및 보트 건조업,3111,선박 및 수상 부유 구조물 건조업,31114,선박 구성 부분품 제조업
1336461,주식회사 뉴로메카,1100000000,서울특별시,1120000000,성동구,1120011500,성수동2가,서울특별시 성동구 아차산로 78 (성수동2가),127.0526179877,37.5452492132,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2928,산업용 로봇 제조업,29280,산업용 로봇 제조업
187415,(주)코미팜,4100000000,경기도,4139000000,시흥시,4139013200,정왕동,경기도 시흥시  경제로 17,126.7014005385,37.3413316345,C,제조업,21,의료용 물질 및 의약품 제조업,212,의약품 제조업,2123,동물용 의약품 제조업,21230,동물용 의약품 제조업
378220,(주)버킷스튜디오,1100000000,서울특별시,1168000000,강남구,1168010800,논현동,서울특별시 강남구 언주로135길 21 (논현동),127.0334236095,37.5166801375,J,정보통신업,61,우편 및 통신업,612,전기 통신업,6129,기타 전기 통신업,61299,그 외 기타 전기 통신업
447609,(주)비에이치,2800000000,인천광역시,2823700000,부평구,2823710400,청천동,인천광역시 부평구 평천로199번길 25,126.7120812477,37.518320473,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262,전자부품 제조업,2622,인쇄회로기판 및 전자부품 실장기판 제조업,26224,전자부품 실장기판 제조업
106119,(주)금양,2600000000,부산광역시,2653000000,사상구,2653010500,감전동,부산광역시 사상구 낙동대로960번길 77 (감전동),128.9739862034,35.1451131533,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,201,기초 화학물질 제조업,2013,"무기안료, 염료, 유연제 및 기타 착색제 제조업",20132,"염료, 조제 무기안료, 유연제 및 기타 착색제 제조업"
108940,대성홀딩스(주),2700000000,대구광역시,2711000000,중구,2711015600,남산동,대구광역시 중구 명덕로 85 대성홀딩스,128.5802654941,35.8578536601,M,"전문, 과학 및 기술 서비스업",71,전문 서비스업,715,회사 본부 및 경영 컨설팅 서비스업,7153,경영 컨설팅 및 공공 관계 서비스업,71532,공공관계 서비스업
651017,나우아이비캐피탈(주),1100000000,서울특별시,1168000000,강남구,1168010600,대치동,서울특별시 강남구 테헤란로 534 글라스타워빌딩 3층,127.0627956698,37.5080381764,K,금융 및 보험업,64,금융업,649,기타 금융업,6491,여신금융업,64919,그 외 기타 여신금융업
1583397,하나금융20호기업인수목적 주식회사,1100000000,서울특별시,1156000000,영등포구,1156011000,여의도동,서울특별시 영등포구 의사당대로 82,126.9218533723,37.52268285,K,금융 및 보험업,66,금융 및 보험 관련 서비스업,661,금융 지원 서비스업,6619,기타 금융 지원 서비스업,66199,그 외 기타 금융 지원 서비스업
1792791,아이비케이에스제24호기업인수목적 주식회사,1100000000,서울특별시,1156000000,영등포구,1156011000,여의도동,서울특별시 영등포구 국제금융로6길 11 &nbsp,126.9288562169,37.5221774887,K,금융 및 보험업,66,금융 및 보험 관련 서비스업,661,금융 지원 서비스업,6619,기타 금융 지원 서비스업,66199,그 외 기타 금융 지원 서비스업
120906,(주)에스아이리소스,1100000000,서울특별시,1144000000,마포구,1144010400,도화동,서울특별시 마포구 마포대로 45 4층(일진빌딩),126.9463732355,37.5404734622,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,204,기타 화학제품 제조업,2049,그 외 기타 화학제품 제조업,20495,바이오 연료 및 혼합물 제조업
1205709,에이치디현대(주),4100000000,경기도,4113500000,성남시 분당구,4113510300,정자동,경기도 성남시 분당구 분당수서로 477 HD현대 글로벌 R&D센터,127.1061107564,37.3769302298,K,금융 및 보험업,64,금융업,649,기타 금융업,6499,그 외 기타 금융업,64992,지주회사
568188,(주)마이크로컨텍솔루션,4400000000,충청남도,4413300000,천안시 서북구,4413325324,성거읍,충청남도 천안시 서북구 성거읍 오송2길 15-21,127.1955292232,36.8878528567,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262,전자부품 제조업,2629,기타 전자부품 제조업,26295,전자감지장치 제조업
140964,(주)영원무역홀딩스,1100000000,서울특별시,1114000000,중구,1114017400,만리동2가,서울특별시 중구 만리재로 159 (주)영원무역,126.964078031,37.5532280484,K,금융 및 보험업,64,금융업,649,기타 금융업,6499,그 외 기타 금융업,64992,지주회사
311270,원텍(주),3000000000,대전광역시,3020000000,유성구,3020014400,용산동,대전광역시 유성구 테크노8로 64(용산동),127.4046429306,36.4212954239,C,제조업,27,"의료, 정밀, 광학기기 및 시계 제조업",271,의료용 기기 제조업,2711,방사선 장치 및 전기식 진단 기기 제조업,27112,전기식 진단 및 요법 기기 제조업
1364297,(주)코퍼스코리아,1100000000,서울특별시,1144000000,마포구,1144012700,상암동,서울특별시 마포구 월드컵북로 361 8층(DMC이안상암2단지),126.8914038607,37.5771096956,J,정보통신업,59,영상ㆍ오디오 기록물 제작 및 배급업,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",5914,영화 및 비디오물 상영업,59142,비디오물 감상실 운영업
1199550,에이치디현대에너지솔루션(주),4100000000,경기도,4113500000,성남시 분당구,4113510300,정자동,"경기도 성남시 분당구 분당수서로 477 9층(정자동, HD현대그룹 글로벌 R&D센터)",127.1061107564,37.3769302298,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",261,반도체 제조업,2612,"다이오드, 트랜지스터 및 유사 반도체소자 제조업",,
543107,(주)오킨스전자,4100000000,경기도,4143000000,의왕시,4143010500,오전동,"경기도 의왕시 오전공업길 13, 6층 (오전동, 벽산선영테크노피아)",126.9668484085,37.3555989438,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262,전자부품 제조업,2622,인쇄회로기판 및 전자부품 실장기판 제조업,26224,전자부품 실장기판 제조업
164502,(주)현대공업,,,,,,,울산광역시 북구 매곡산업로 528(매곡동),,,C,제조업,30,자동차 및 트레일러 제조업,303,자동차 신품 부품 제조업,3039,자동차용 기타 신품 부품 제조업,30399,그 외 자동차용 신품 부품 제조업
1010110,(주)더블유게임즈,1100000000,서울특별시,1168000000,강남구,1168010100,역삼동,서울특별시 강남구 테헤란로 152 강남파이낸스센터 16층,127.0365086205,37.5000242406,J,정보통신업,58,출판업,582,소프트웨어 개발 및 공급업,5821,게임 소프트웨어 개발 및 공급업,58219,기타 게임 소프트웨어 개발 및 공급업
1190513,명진홀딩스(주),1100000000,서울특별시,1111000000,종로구,1111012000,신문로1가,서울특별시 종로구 세종대로 149광화문빌딩 20층 2241호,126.9761402499,37.5695711278,C,제조업,10,식료품 제조업,102,수산물 가공 및 저장 처리업,1022,수산식물 가공 및 저장 처리업,10220,수산식물 가공 및 저장 처리업
1721809,주식회사 현대그린푸드,4100000000,경기도,4146500000,용인시 수지구,4146510300,동천동,경기도 용인시 수지구 문인로 30,127.1001473384,37.3340064087,G,도매 및 소매업,47,소매업; 자동차 제외,471,종합 소매업,4719,그 외 기타 종합 소매업,47190,그 외 기타 종합 소매업
106669,(주)세아베스틸지주,1100000000,서울특별시,1144000000,마포구,1144012000,서교동,서울시 마포구 양화로 45,126.9139502402,37.551500803,C,제조업,24,1차 금속 제조업,241,1차 철강 제조업,2411,"제철, 제강 및 합금철 제조업",24119,기타 제철 및 제강업
160843,주식회사 DB하이텍,4100000000,경기도,4119200000,부천시 원미구,4119210400,도당동,경기도 부천시 수도로 90 (주)DB하이텍,126.7769093252,37.5145752316,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",261,반도체 제조업,2611,전자집적회로 제조업,26111,메모리용 전자집적회로 제조업
156895,아주아이비투자(주),1100000000,서울특별시,1168000000,강남구,1168010100,역삼동,"서울특별시 강남구 테헤란로 201, 아주빌딩 4, 5층",127.0371779579,37.5013114792,K,금융 및 보험업,64,금융업,649,기타 금융업,6491,여신금융업,64912,개발금융기관
380429,(주)CMG제약,1100000000,서울특별시,1168000000,강남구,1168010800,논현동,서울특별시 강남구 학동로 170 베터라이프빌딩 3층(논현동),127.0296511529,37.5133367087,C,제조업,21,의료용 물질 및 의약품 제조업,212,의약품 제조업,2123,동물용 의약품 제조업,21230,동물용 의약품 제조업
1430475,(주)코람코라이프인프라위탁관리부동산투자회사,1100000000,서울특별시,1168000000,강남구,1168010500,삼성동,"서울특별시 강남구 삼성로 511, 4층(삼성동, 골든타워)",127.0555778056,37.5076641818,L,부동산업,68,부동산업,681,부동산 임대 및 공급업,6811,부동산 임대업,68119,기타 부동산 임대업
138695,(주)뉴아세아,4100000000,경기도,4167000000,여주시,4167034522,세종대왕면,경기도 여주시 능서면 능서로 262 (구양리),127.5862307792,37.3177289007,C,제조업,24,1차 금속 제조업,241,1차 철강 제조업,2413,철강관 제조업,24133,강관 가공품 및 관 연결구류 제조업
1323032,케이카 주식회사,1100000000,서울특별시,1156000000,영등포구,1156012700,양평동3가,서울특별시 영등포구 선유로43길 27,126.8923263102,37.5339731364,G,도매 및 소매업,45,자동차 및 부품 판매업,451,자동차 판매업,4512,중고 자동차 판매업,45120,중고 자동차 판매업
173078,명신산업(주),4700000000,경상북도,4713000000,경주시,4713038027,천북면,경상북도 경주시 천북면 천북산단로 91,129.2721544739,35.9382507829,C,제조업,30,자동차 및 트레일러 제조업,303,자동차 신품 부품 제조업,3039,자동차용 기타 신품 부품 제조업,30399,그 외 자동차용 신품 부품 제조업
526678,(주)동방선기,4800000000,경상남도,4812900000,창원시 진해구,4812915500,죽곡동,경상남도 창원시 진해구 명제로 73,128.7191449632,35.1087642371,C,제조업,31,기타 운송장비 제조업,311,선박 및 보트 건조업,3111,선박 및 수상 부유 구조물 건조업,31114,선박 구성 부분품 제조업
459871,(주)농심홀딩스,1100000000,서울특별시,1159000000,동작구,1159010900,신대방동,서울특별시 동작구  여의대방로 112 (신대방동),126.9180932166,37.4968353516,K,금융 및 보험업,64,금융업,649,기타 금융업,6499,그 외 기타 금융업,64992,지주회사
601988,주식회사 코난테크놀로지,1100000000,서울특별시,1165000000,서초구,1165010800,서초동,"서울특별시 서초구 강남대로 327 6층, 7층, 9층(서울특별시 서초구 강남대로)",127.0297958487,37.4920640183,J,정보통신업,58,출판업,582,소프트웨어 개발 및 공급업,5822,시스템ㆍ응용 소프트웨어 개발 및 공급업,58221,시스템 소프트웨어 개발 및 공급업
573579,평화산업(주),2700000000,대구광역시,2771000000,달성군,2771025329,논공읍,대구광역시 달성군 논공읍 논공로 597,128.4601827223,35.7381998683,C,제조업,30,자동차 및 트레일러 제조업,303,자동차 신품 부품 제조업,3039,자동차용 기타 신품 부품 제조업,30399,그 외 자동차용 신품 부품 제조업
634728,(주)이크레더블,1100000000,서울특별시,1153000000,구로구,1153010200,구로동,서울특별시 구로구 디지털로33길 27 삼성IT밸리 8층,126.8946692651,37.4860566025,J,정보통신업,63,정보서비스업,639,기타 정보 서비스업,6399,그 외 기타 정보 서비스업,63991,데이터베이스 및 온라인정보 제공업
861076,(주)케이탑자기관리부동산투자회사,1100000000,서울특별시,1156000000,영등포구,1156011000,여의도동,서울특별시 영등포구 국제금융로 70 미원빌딩 19층 1901호,126.9306777906,37.5214946208,L,부동산업,68,부동산업,681,부동산 임대 및 공급업,6811,부동산 임대업,68112,비주거용 건물 임대업
910840,(주)윈하이텍,4300000000,충청북도,4377000000,음성군,4377035025,삼성면,충청북도 음성군 삼성면 하이텍산단로 99 &nbsp,127.4651205622,37.0123100184,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",2511,구조용 금속제품 제조업,25114,수상 금속 골조 구조재 제조업
109781,(주)대림제지,4100000000,경기도,4137000000,오산시,4137012000,누읍동,경기 오산시 누읍동 7,127.060521834,37.141087634,C,제조업,17,"펄프, 종이 및 종이제품 제조업",179,기타 종이 및 판지 제품 제조업,1790,기타 종이 및 판지 제품 제조업,17909,그 외 기타 종이 및 판지 제품 제조업
1223219,에이에프더블류(주),4700000000,경상북도,4785000000,칠곡군,4785025025,왜관읍,경상북도 칠곡군 왜관읍 공단로1길 51,128.4303636061,35.9736115623,C,제조업,28,전기장비 제조업,282,일차전지 및 축전지 제조업,2820,일차전지 및 축전지 제조업,28202,축전지 제조업
1396676,(주)일승,2600000000,부산광역시,2644000000,강서구,2644010900,송정동,부산광역시 강서구 녹산산단165로14번길 31 주식회사 일승,128.8390359547,35.0902182372,C,제조업,31,기타 운송장비 제조업,311,선박 및 보트 건조업,3112,오락 및 스포츠용 보트 건조업,31120,오락 및 스포츠용 보트 건조업
361266,(주)코원플레이,1100000000,서울특별시,1168000000,강남구,1168010100,역삼동,서울특별시 강남구 언주로 540 코원타워 5층,127.0410523186,37.5066012608,J,정보통신업,58,출판업,582,소프트웨어 개발 및 공급업,5822,시스템ㆍ응용 소프트웨어 개발 및 공급업,58222,응용 소프트웨어 개발 및 공급업
1055317,(주)비엔디생활건강,4300000000,충청북도,4377000000,음성군,4377036021,생극면,충청북도 음성군 생극면 생극산단길 31(주)비엔디생활건강,127.611718492,37.0422642797,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,204,기타 화학제품 제조업,2042,"세제, 화장품 및 광택제 제조업",20421,계면활성제 제조업
173591,(주)세원물산,4700000000,경상북도,4723000000,영천시,4723012600,도남동,경상북도 영천시 도남공단길 53,128.9425503982,35.9306707473,C,제조업,30,자동차 및 트레일러 제조업,303,자동차 신품 부품 제조업,3039,자동차용 기타 신품 부품 제조업,30399,그 외 자동차용 신품 부품 제조업
190321,(주)케이티,4100000000,경기도,4113500000,성남시 분당구,4113510300,정자동,경기도 성남시 분당구 불정로 90 KT 본사,127.114936252,37.3587823499,J,정보통신업,61,우편 및 통신업,612,전기 통신업,6129,기타 전기 통신업,61299,그 외 기타 전기 통신업
1344202,주식회사 뷰노,1100000000,서울특별시,1165000000,서초구,1165010700,반포동,서울특별시 서초구 강남대로 479 9층,127.0237004405,37.5050804347,J,정보통신업,58,출판업,582,소프트웨어 개발 및 공급업,5822,시스템ㆍ응용 소프트웨어 개발 및 공급업,58222,응용 소프트웨어 개발 및 공급업
776820,(주)영원무역,1100000000,서울특별시,1114000000,중구,1114017400,만리동2가,서울특별시 중구  만리재로 159,126.964078031,37.5532280484,G,도매 및 소매업,46,도매 및 상품 중개업,468,상품 종합 도매업,4680,상품 종합 도매업,46800,상품 종합 도매업
599285,(주)서플러스글로벌,4100000000,경기도,4146100000,용인시 처인구,4146125923,남사읍,경기도 용인시 처인구 남사읍 서촌로 56 -,127.130165029,37.1387698648,G,도매 및 소매업,46,도매 및 상품 중개업,465,기계장비 및 관련 물품 도매업,4653,산업용 기계 및 장비 도매업,46539,기타 산업용 기계 및 장비 도매업
867478,농업회사법인아시아종묘(주),1100000000,서울특별시,1171000000,송파구,1171010700,가락동,서울특별시 송파구 양재대로 932 가락몰 업무동 11층 08호,127.108713599,37.4945376922,C,제조업,11,음료 제조업,112,비알코올음료 및 얼음 제조업,1120,비알코올 음료 및 얼음 제조업,11209,기타 비알코올 음료 제조업
550994,(주)아이센스,1100000000,서울특별시,1165000000,서초구,1165010800,서초동,서울특별시 서초구 반포대로28길 43 아이센스 빌딩,127.0106986295,37.4913646856,C,제조업,27,"의료, 정밀, 광학기기 및 시계 제조업",271,의료용 기기 제조업,2711,방사선 장치 및 전기식 진단 기기 제조업,27112,전기식 진단 및 요법 기기 제조업
1566248,주식회사 에코프로에이치엔,4300000000,충청북도,4311400000,청주시 청원구,4311425333,오창읍,충청북도 청주시 청원구 오창읍 과학산업2로 587-40,127.4458250859,36.7263289926,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,204,기타 화학제품 제조업,2049,그 외 기타 화학제품 제조업,20495,바이오 연료 및 혼합물 제조업
107613,(주)이수페타시스,2700000000,대구광역시,2771000000,달성군,2771025328,논공읍,대구광역시 달성군  논공읍 논공로53길 36 이수페타시스,128.4522603332,35.7389974334,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262,전자부품 제조업,2622,인쇄회로기판 및 전자부품 실장기판 제조업,26224,전자부품 실장기판 제조업
113225,대한제강(주),2600000000,부산광역시,2638000000,사하구,2638010400,신평동,부산광역시 사하구 하신번영로 69,128.9577610238,35.0870571734,C,제조업,24,1차 금속 제조업,241,1차 철강 제조업,2411,"제철, 제강 및 합금철 제조업",24119,기타 제철 및 제강업
118451,동일제강(주),4100000000,경기도,4155000000,안성시,4155034038,미양면,경기도 안성시 미양면 안성맞춤대로 474-40,127.2495108871,36.9594813683,C,제조업,24,1차 금속 제조업,241,1차 철강 제조업,2412,"철강 압연, 압출 및 연신제품 제조업",24122,냉간 압연 및 압출 제품 제조업
117708,(주)리드코프,1100000000,서울특별시,1114000000,중구,1114011100,소공동,"서울특별시 중구 소공로 109 3층(소공동, 소공동한화빌딩)",126.9785493296,37.5641968794,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4671,"연료, 연료용 광물 및 관련제품 도매업",46712,액체연료 및 관련제품 도매업
261656,(주)잉크테크,4100000000,경기도,4127300000,안산시 단원구,4127310300,신길동,경기도 안산시 단원구 능안로 98-12잉크테크,126.7815201706,37.3235365804,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,204,기타 화학제품 제조업,2041,"잉크, 페인트, 코팅제 및 유사제품 제조업",20413,인쇄잉크 및 회화용 물감 제조업
