fac_cd,fac_nm,all_addr_nm,lat,lon
502040,국립강릉원주대학교,강원특별자치도 강릉시 죽헌길 7 (지변동) ,37.76833197399259,128.87081361799437
502041,국립강릉원주대학교,강원특별자치도 원주시 흥업면 남원로 150 ,37.304611539987654,127.92145721700025
502042,강원대학교,강원특별자치도 춘천시 강원대학길 1 (효자동) ,37.8674227580035,127.74295686896238
502043,강원대학교,강원특별자치도 삼척시 중앙로 346 (교동) ,37.45112260701555,129.15962543002203
502044,경북대학교,"대구광역시 북구 대학로 80 (산격동, 경북대학교) ",35.887720187988386,128.60771577698478
502045,경상국립대학교,경상남도 진주시 진주대로 501 (가좌동) ,35.153847333009736,128.09542251303242
502046,국립공주대학교,"충청남도 공주시 공주대학로 56 (신관동, 공주대학교) ",36.47150817803291,127.14382769001332
502047,국립군산대학교,"전라북도 군산시 대학로 558 (미룡동, 군산대학교) ",35.9499276440352,126.68272732399275
502048,국립금오공과대학교,"경상북도 구미시 대학로 61 (양호동, 금오공과대학교) ",36.14691289902125,128.3891054599901
502049,국립목포대학교,"전라남도 무안군 청계면 영산로 1666 (도림리, 목포대학교) ",34.905790658027385,126.43298245899308
502050,국립목포해양대학교,"전라남도 목포시 해양대학로 91 (죽교동, 목포해양대학교) ",34.790646570029296,126.36380972100149
502051,국립부경대학교,"부산광역시 남구 용소로 45 (대연동, 부경대학교대연캠퍼스) ",35.13161703099136,129.1046122719815
502052,부산대학교,"부산광역시 금정구 부산대학로63번길 2 (장전동, 부산대학교) ",35.23147554403204,129.0840635939944
502053,서울대학교,"서울특별시 관악구 관악로 1 (신림동, 서울대학교) ",37.46855737900059,126.95702545895914
502054,국립순천대학교,"전라남도 순천시 중앙로 255 (석현동, 순천대학교) ",34.97044434802942,127.4784001570143
502055,국립경국대학교,"경상북도 안동시 경동로 1375 (송천동, 안동대학교) ",36.54007145301081,128.80005006002384
502056,전남대학교,"광주광역시 북구 용봉로 45 (용봉동, 전남대학교) ",35.172653272009036,126.90344113902114
502057,전남대학교,"전라남도 여수시 대학로 50 (둔덕동, 전남대학교여수캠퍼스) ",34.77312541297566,127.69942414503895
502058,전북대학교,"전라북도 전주시 덕진구 백제대로 567 (금암동, 전북대학교) ",35.846313694998614,127.12851749798985
502059,제주대학교,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교) ",33.45583376601457,126.56196914198702
502060,국립창원대학교,"경상남도 창원시 의창구 창원대학로 20 (사림동, 창원대학교) ",35.24347454496693,128.69288990698155
502061,충남대학교,"대전광역시 유성구 대학로 99 (궁동, 충남대학교) ",36.3652252050107,127.3466201840243
502062,충북대학교,"충청북도 청주시 서원구 충대로 1 (개신동, 충북대학교) ",36.627542314011116,127.46212760099479
502063,한국교원대학교,"충청북도 청주시 흥덕구 강내면 태성탑연로 250 (다락리, 한국교원대학교) ",36.60760821701855,127.35858397895822
502064,한국체육대학교,"서울특별시 송파구 양재대로 1239 (방이동, 한국체육대학교) ",37.51848823198485,127.12971904301172
502065,국립한국해양대학교,"부산광역시 영도구 태종로 727 (동삼동, 한국해양대학교) ",35.07739893400195,129.08861897101227
502066,국립한국교통대학교,"충청북도 충주시 대소원면 대학로 50 (검단리, 한국교통대학교) ",36.97229104198141,127.8719299870362
502067,서울과학기술대학교,"서울특별시 노원구 공릉로 232 (공릉동, 서울과학기술대학교) ",37.634753003966395,127.08030555000344
502068,한경국립대학교,"경기도 안성시 중앙로 327 (석정동, 한경대학교) ",37.01173856602443,127.26582798397101
502069,국립한밭대학교,"대전광역시 유성구 동서대로 125 (덕명동, 한밭대학교) ",36.35483849903076,127.30247440600303
502070,서울시립대학교,"서울특별시 동대문구 서울시립대로 163 (전농동, 서울시립대학교) ",37.58252260200938,127.05921030897001
502071,가톨릭대학교,"경기도 부천시 원미구 지봉로 43 (역곡동, 가톨릭대학교성심교정) ",37.48748500399577,126.7985672140076
502072,가톨릭대학교,"서울특별시 서초구 반포대로 222 (반포동, 가톨릭대학교성의교정) ",37.49985827798417,127.00608551601727
502073,가톨릭대학교,"서울특별시 종로구 창경궁로 296-12 (혜화동, 가톨릭대학교성신교정) ",37.58599045799452,127.0060233819745
502074,감리교신학대학교,"서울특별시 서대문구 독립문로 56 (냉천동, 감리교신학대학) ",37.5679165520327,126.96189294295621
502075,강남대학교,"경기도 용인시 기흥구 강남로 40 (구갈동, 강남대학교) ",37.27679168401187,127.13339446496241
502076,건국대학교,"서울특별시 광진구 능동로 120 (화양동, 건국대학교) ",37.54341658201925,127.07818913096196
502077,건국대학교(글로컬),"충청북도 충주시 충원대로 268 (단월동, 건국대학교 글로컬캠퍼스) ",36.9482397539971,127.90602675502312
502078,건양대학교,"충청남도 논산시 대학로 121 (내동, 건양대학교) ",36.18203856998706,127.11170457604183
502079,건양대학교,"대전광역시 서구 관저동로 158 (관저동, 건양대학교병원) ",36.30682219303601,127.34264048696637
502080,경기대학교,"경기도 수원시 영통구 광교산로 154-42 (이의동, 경기대학교) ",37.30119998498446,127.03997807996194
502081,경기대학교,"서울특별시 서대문구 경기대로9길 24 (충정로2가, 경기대학교) ",37.56475122400975,126.96224300896642
502082,경남대학교,"경상남도 창원시 마산합포구 경남대학로 7 (월영동, 경남대학교) ",35.1841903199675,128.55273941097386
502083,경동대학교,강원특별자치도 고성군 토성면 봉포4길 46 ,38.250754617011594,128.55767454098643
502084,대구한의대학교,경상북도 경산시 한의대로 1(유곡동) ,35.796321362973714,128.77460749700262
502085,경성대학교,"부산광역시 남구 수영로 309 (대연동, 경성대학교) ",35.13835282800086,129.095502659974
502086,가천대학교,"경기도 성남시 수정구 성남대로 1342 (복정동, 가천대학교) ",37.45135621799959,127.12847429800784
502087,경일대학교,"경상북도 경산시 하양읍 가마실길 50 (부호리, 경일대학교) ",35.907655382029176,128.80106867903828
502088,신경주대학교,"경상북도 경주시 태종로 188 (효현동, 경주대학교) ",35.828167463974275,129.16143845700014
502089,경희대학교,"서울특별시 동대문구 경희대로 26 (회기동, 경희대학교) ",37.59444127803206,127.0509388219785
502090,계명대학교,"대구광역시 달서구 달구벌대로 1095 (신당동, 계명대학교성서캠퍼스) ",35.85545197899135,128.47941593103485
502091,고려대학교,"서울특별시 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스(인문사회계)) ",37.591427445989204,127.02887471997357
502092,고려대학교(세종),"세종특별자치시 조치원읍 세종로 2511 (서창리, 고려대학교세종캠퍼스) ",36.6116961819735,127.29272015998319
502093,고신대학교,"부산광역시 영도구 와치로 194 (동삼동, 고신대학교) ",35.078481572974844,129.06385576898577
502094,가톨릭관동대학교,강원특별자치도 강릉시 범일로579번길 24 (내곡동) ,37.736598615009505,128.8765369769988
502095,광신대학교,"광주광역시 북구 양산택지소로 36 (본촌동, 광신대학교) ",35.21572536897496,126.88465661597763
502096,광운대학교,"서울특별시 노원구 광운로 20 (월계동, 광운대학교) ",37.62013710903006,127.0588156690046
502097,광주가톨릭대학교,"전라남도 나주시 남평읍 중남길 12-25 (남석리, 광주가톨릭대학교) ",35.015092404029986,126.86424900699727
502098,광주여자대학교,광주광역시 광산구 광주여대길 40 (산정동) ,35.163165836014834,126.79640857100368
502099,국민대학교,"서울특별시 성북구 정릉로 77 (정릉동, 국민대학교) ",37.61194585802313,126.998038139016
502100,강서대학교,"서울특별시 강서구 까치산로24길 47 (화곡동, 케이씨대학교) ",37.548669016033216,126.85413465297017
502101,극동대학교,"충청북도 음성군 감곡면 대학길 76-32 (왕장리, 극동대학교) ",37.128254341998414,127.64187083901551
502102,나사렛대학교,"충청남도 천안시 서북구 월봉로 48 (쌍용동, 나사렛대학교) ",36.79568614897343,127.11900585503807
502103,단국대학교,"경기도 용인시 수지구 죽전로 152 (죽전동, 단국대학교) ",37.319964664000636,127.12556203199144
502104,대구대학교,"경상북도 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스) ",35.90021498601729,128.8547715650055
502105,대구예술대학교,"경상북도 칠곡군 가산면 다부거문1길 202 (다부리, 대구예술대학교) ",36.03218254902082,128.50948409300852
502106,대구가톨릭대학교,"경상북도 경산시 하양읍 하양로 13-13 (금락리, 대구가톨릭대학교) ",35.91511521699591,128.80700417196311
502107,세한대학교,"전라남도 영암군 삼호읍 녹색로 1113 (산호리, 세한대학교) ",34.74651410902112,126.48227796502619
502108,대신대학교,"경상북도 경산시 경청로222길 33 (백천동, 대신대학교) ",35.80438353697124,128.74543892699873
502109,대전가톨릭대학교,"세종특별자치시 전의면 가톨릭대학로 30 (신방리, 대전가톨릭대학교) ",36.654232827013715,127.19332480198118
502110,대전대학교,"대전광역시 동구 대학로 62 (용운동, 대전대학교) ",36.33376271803035,127.46116578497103
502111,대진대학교,"경기도 포천시 호국로 1007 (선단동, 대진대학교) ",37.87414313503174,127.15830583699832
502112,서울기독대학교,"서울특별시 은평구 갈현로4길 26-2 (신사동, 서울기독대학교) ",37.601127511971264,126.91212250499859
502113,덕성여자대학교,"서울특별시 도봉구 삼양로144길 33 (쌍문동, 덕성여자대학교) ",37.65246240398754,127.0158411890109
502114,동국대학교,"서울특별시 중구 필동로1길 30 (장충동2가, 동국대학교) ",37.55734559202141,127.00255894904141
502115,동국대학교(WISE),경상북도 경주시 동대로 123(석장동) ,35.86333763297321,129.1911608039712
502116,동덕여자대학교,"서울특별시 성북구 화랑로13길 60 (하월곡동, 동덕여자대학교) ",37.60752069101637,127.04290450396621
502117,동서대학교,"부산광역시 사상구 주례로 47 (주례동, 동서대학교) ",35.14441332800698,129.0144544319799
502118,동신대학교,전라남도 나주시 동신대길 67 (대호동) ,35.049694973012436,126.7179851120228
502119,동아대학교,"부산광역시 사하구 낙동대로550번길 37 (하단동, 동아대학교) ",35.11605948501688,128.96831675399196
502120,동양대학교,"경상북도 영주시 풍기읍 동양대로 145 (산법리, 동양대학교) ",36.880805395973454,128.53752566504372
502121,동의대학교,"부산광역시 부산진구 엄광로 176 (가야동, 동의대학교) ",35.14373104799813,129.0353173979659
502122,루터대학교,"경기도 용인시 기흥구 금화로82번길 20 (상갈동, 루터대학교) ",37.2650641740081,127.11362237703499
502123,명지대학교,"경기도 용인시 처인구 명지로 116 (남동, 명지대학교용인캠퍼스) ",37.22412455703375,127.18733584699002
502124,명지대학교,"서울특별시 서대문구 거북골로 34 (남가좌동, 명지대학교) ",37.580243114025954,126.92255941898122
502125,목원대학교,"대전광역시 서구 도안북로 88 (도안동, 목원대학교) ",36.324386373976786,127.33787689501835
502126,배재대학교,"대전광역시 서구 배재로 155-40 (도마동, 배재대학교) ",36.32191783698264,127.3672424309789
502127,부산가톨릭대학교,"부산광역시 금정구 오륜대로 57 (부곡동, 부산가톨릭대학교) ",35.24499444797372,129.098201305987
502128,부산외국어대학교,"부산광역시 금정구 금샘로485번길 65 (남산동, 부산외국어대학교) ",35.26711852997822,129.0810380530258
502129,삼육대학교,"서울특별시 노원구 화랑로 815 (공릉동, 삼육대학교) ",37.64052451499044,127.10850700598952
502130,상명대학교,"서울특별시 종로구 홍지문2길 20 (홍지동, 상명대학교) ",37.603100350987624,126.95567856499714
502131,상지대학교,강원특별자치도 원주시 상지대길 83 (우산동) ,37.37103654198916,127.92583585803183
502132,서강대학교,"서울특별시 마포구 백범로 35 (신수동, 서강대학교) ",37.55194227302072,126.93958572799949
502133,서경대학교,"서울특별시 성북구 서경로 124 (정릉동, 서경대학교) ",37.615328823984925,127.01141295603495
502134,서울신학대학교,"경기도 부천시 소사구 호현로489번길 52 (소사본동, 서울신학대학교) ",37.47869118299687,126.79055918303614
502135,서울여자대학교,"서울특별시 노원구 화랑로 621 (공릉동, 서울여자대학교) ",37.6269556979782,127.09344342001684
502136,서울장신대학교,"경기도 광주시 경안로 145 (경안동, 서울장신대학교) ",37.41039348099963,127.24698497997366
502137,서원대학교,"충청북도 청주시 서원구 무심서로 377-3 (모충동, 서원대학교) ",36.62595624198873,127.48210862501986
502138,선문대학교,"충청남도 아산시 탕정면 선문로221번길 70 (갈산리, 선문대학교) ",36.797451618988205,127.07596294803358
502139,성결대학교,"경기도 안양시 만안구 성결대학로 53 (안양동, 성결대학교) ",37.38032981401505,126.92760548096011
502140,성공회대학교,"서울특별시 구로구 연동로 320 (항동, 성공회대학교) ",37.48834487097239,126.8250309000073
502141,성균관대학교,"서울특별시 종로구 성균관로 25-2 (명륜3가, 성균관대학교) ",37.587986948997,126.99462223100844
502142,성신여자대학교,"서울특별시 성북구 보문로34다길 2 (돈암동, 성신여자대학교) ",37.592344056013175,127.02129967301644
502143,세명대학교,"충청북도 제천시 세명로 65 (신월동, 세명대학교) ",37.17627017097557,128.19646316700818
502144,세종대학교,"서울특별시 광진구 능동로 209 (군자동, 세종대학교) ",37.54994491097712,127.07456619703437
502145,수원가톨릭대학교,"경기도 화성시 봉담읍 왕림1길 67 (왕림리, 수원가톨릭대학교) ",37.19309631100568,126.93487560701111
502146,수원대학교,"경기도 화성시 봉담읍 와우안길 17 (와우리, 수원대학교) ",37.20807333801334,126.98017820095997
502147,숙명여자대학교,"서울특별시 용산구 청파로47길 90 (청파동2가, 숙명여자대학교) ",37.54529923897416,126.96534477099874
502148,순천향대학교,"충청남도 아산시 신창면 순천향로 22 (읍내리, 순천향대학교) ",36.76835119601523,126.92893731897827
502149,숭실대학교,"서울특별시 동작구 상도로 369 (상도동, 숭실대학교) ",37.496617801974345,126.95408906203825
502150,신라대학교,"부산광역시 사상구 백양대로700번길 140 (괘법동, 신라대학교) ",35.1692333489667,128.9952846240263
502151,아신대학교,경기도 양평군 옥천면 경강로 1276 아신대학교,37.51120334896759,127.42910104101144
502152,아주대학교,"경기도 수원시 영통구 월드컵로 206 (원천동, 아주대학교) ",37.284478040035175,127.04803369101091
502153,안양대학교,"경기도 안양시 만안구 삼덕로37번길 22 (안양동, 안양대학교) ",37.39178641602956,126.92046361196363
502154,안양대학교,"인천광역시 강화군 불은면 중앙로 602-14 (삼성리, 안양대학교강화캠퍼스) ",37.71100389597782,126.44471138598237
502155,연세대학교,"서울특별시 서대문구 연세로 50 (신촌동, 연세대학교) ",37.56434395998294,126.93891399100656
502156,연세대학교(미래),강원특별자치도 원주시 흥업면 연세대길 1 연세대학교 미래캠퍼스,37.27788564999084,127.90348632398104
502157,영남대학교,"경상북도 경산시 대학로 280 (대동, 영남대학교) ",35.833934907024684,128.76188329596732
502158,영남신학대학교,"경상북도 경산시 진량읍 봉회1길 26 (봉회리, 영남신학대학교) ",35.881243842972275,128.81583227998803
502159,유원대학교,충청북도 영동군 영동읍 대학로 310 ,36.1987604960279,127.79810215597594
502160,영산선학대학교,전라남도 영광군 백수읍 성지로 1357 (길용리) ,35.32662291500715,126.44192019301349
502161,용인대학교,"경기도 용인시 처인구 용인대학로 134 (삼가동, 용인대학교) ",37.22639058601978,127.1688130189991
502162,우석대학교,"전라북도 완주군 삼례읍 삼례로 443 (후정리, 우석대학교) ",35.914839133006375,127.06750449998204
502163,울산대학교,"울산광역시 남구 대학로 93 (무거동, 울산대학교) ",35.54641536498752,129.2580726500183
502164,원광대학교,"전라북도 익산시 익산대로 460 (신동, 원광대학교) ",35.968923171015746,126.96078843700562
502165,위덕대학교,"경상북도 경주시 강동면 동해대로 261 (유금리, 위덕대학교) ",36.01188060198762,129.28417541997612
502166,을지대학교,"대전광역시 중구 계룡로771번길 77 (목동, 을지대학교대전캠퍼스) ",36.332959762019215,127.40571376496975
502167,을지대학교,"경기도 성남시 수정구 산성대로 553 (양지동, 을지대학교) ",37.46141019802235,127.16561617002446
502168,이화여자대학교,"서울특별시 서대문구 이화여대길 52 (대현동, 이화여자대학교) ",37.56031182701277,126.9446956699867
502169,인제대학교,"경상남도 김해시 인제로 197 (어방동, 인제대학교) ",35.25133566801062,128.90106680695527
502170,인제대학교,"부산광역시 부산진구 복지로 75 (개금동, 백병원) ",35.1464871660072,129.02122227698737
502171,인천가톨릭대학교,인천광역시 연수구 송도문화로120번길 20 (송도동) 인천가톨릭대학교,37.372624287020386,126.66350700799282
502172,인천가톨릭대학교,"인천광역시 강화군 양도면 고려왕릉로 53-1 (도장리, 인천가톨릭대학교) ",37.65789755001025,126.44702155501177
502173,인하대학교,인천광역시 미추홀구 인하로 100(용현동) 인하대학교,37.45016946601503,126.65521452602562
502174,장로회신학대학교,"서울특별시 광진구 광장로5길 25-1 (광장동, 장로회신학대학교) ",37.549338778003225,127.10489916097389
502175,전주대학교,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교) ",35.81709249699895,127.08501643303266
502176,조선대학교,광주광역시 동구 조선대길 146(서석동) ,35.14273957396553,126.93470435398199
502177,중부대학교,"충청남도 금산군 추부면 대학로 201 (마전리, 중부대학교) ",36.193200115990265,127.44991883395573
502178,중앙대학교,"경기도 안성시 대덕면 서동대로 4726 (내리, 중앙대학교) ",37.00330594400919,127.23125366196709
502179,중앙대학교,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교) ",37.504569610014606,126.95595300301139
502180,중앙승가대학교,경기도 김포시 승가로 123 (풍무동) ,37.60547407698613,126.70628852303625
502181,백석대학교,충청남도 천안시 동남구 백석대학로 1 (안서동) ,36.838831535978024,127.18252048998306
502182,청주대학교,"충청북도 청주시 청원구 대성로 298 (내덕동, 청주대학교) ",36.65173966401472,127.49269063497701
502183,총신대학교,"서울특별시 동작구 사당로 143 (사당동, 총신대학교) ",37.4886785450076,126.96709566501211
502184,추계예술대학교,"서울특별시 서대문구 북아현로11가길 7 (북아현동, 추계예술대학교) ",37.56257197301159,126.95387922097777
502185,한국침례신학대학교,"대전광역시 유성구 북유성대로 190 (하기동, 침례신학대학) ",36.38521816001249,127.3254139600003
502186,칼빈대학교,"경기도 용인시 기흥구 마북로 184 (마북동, 칼빈대학교) ",37.3053627509954,127.1294110730439
502187,평택대학교,"경기도 평택시 서동대로 3825 (용이동, 평택대학교) ",36.99563529799802,127.13406439301785
502188,차의과학대학교,"경기도 포천시 해룡로 120 (동교동, 포천중문의과대학) 차의과학대학교",37.856442835985604,127.13738895897987
502189,포항공과대학교,"경상북도 포항시 남구 청암로 77 (지곡동, 포항공과대학교) ",36.017599145027646,129.32209140800234
502190,한국기술교육대학교,"충청남도 천안시 동남구 병천면 충절로 1600 (가전리, 한국기술교육대학교) ",36.76174375799303,127.27984053297644
502191,한국성서대학교,"서울특별시 노원구 동일로214길 32 (상계동, 한국성서대학교) ",37.64894651703515,127.06374723602926
502192,한국외국어대학교,"서울특별시 동대문구 이문로 107 (이문동, 한국외국어대학교) ",37.597275737988504,127.05831344500409
502193,한국항공대학교,"경기도 고양시 덕양구 항공대학로 76 (화전동, 한국항공대학교) ",37.59755152997235,126.86487857302835
502194,한남대학교,"대전광역시 대덕구 한남로 70 (오정동, 한남대학교) ",36.353760275997324,127.42362042997331
502195,한동대학교,"경상북도 포항시 북구 흥해읍 한동로 558 (남송리, 한동대학교) ",36.10502067702977,129.38707433703345
502196,한라대학교,강원특별자치도 원주시 흥업면 한라대길 28 ,37.30200339197635,127.91097571998938
502197,한림대학교,강원특별자치도 춘천시 한림대학길 1 (옥천동) ,37.8861056780176,127.73990466303168
502198,한서대학교,"충청남도 서산시 해미면 한서1로 46 (대곡리, 한서대학교) ",36.69161611501872,126.58661872599471
502199,한성대학교,"서울특별시 성북구 삼선교로16길 116 (삼선동2가, 한성대학교) ",37.583028067000804,127.00955740496723
502200,한세대학교,경기도 군포시 한세로 30 (당정동) ,37.3453898359896,126.95295210696328
502201,한신대학교,"경기도 오산시 한신대길 137 (양산동, 한신대학교) ",37.195156089029986,127.01880622404342
502202,한양대학교,"서울특별시 성동구 왕십리로 222 (사근동, 한양대학교) ",37.559568297971374,127.04686068699274
502203,한양대학교(ERICA),"경기도 안산시 상록구 한양대학로 55 (사동, 한양대학교) ",37.30122479801116,126.83402084501037
502204,서울한영대학교,서울특별시 구로구 경인로 290-42 (개봉동) ,37.49658751997422,126.85083001703106
502205,한일장신대학교,전북특별자치도 완주군 상관면 왜목로 726-15 ,35.763103892971046,127.2065525639796
502206,협성대학교,"경기도 화성시 봉담읍 최루백로 72 (상리, 협성대학교) ",37.212463273032796,126.9526971369684
502207,호남대학교,"광주광역시 광산구 호남대길 120 (서봉동, 호남대학본부) ",35.14997792599861,126.7650702460155
502208,호남신학대학교,"광주광역시 남구 제중로 77 (양림동, 호남신학대학교) ",35.14009851402499,126.91053389604305
502209,호서대학교,"충청남도 아산시 배방읍 호서로79번길 20 (세출리, 호서대학교) ",36.73184781697314,127.07614567901678
502210,홍익대학교,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교) ",37.54921747197514,126.92499020902594
502211,가톨릭꽃동네대학교,"충청북도 청주시 서원구 현도면 상삼길 133 (상삼리, 꽃동네대학교) ",36.522198378981784,127.40032167499773
502212,남부대학교,광주광역시 광산구 남부대길 1 (월계동) ,35.2069619099861,126.84225845698168
502213,예원예술대학교,"전라북도 임실군 신평면 창인로 117 (창인리, 예원예술학교) ",35.64755826601712,127.27189092402932
502214,예원예술대학교,경기도 양주시 은현면 예원대학로 56 ,37.845567444029875,127.03573354698183
502215,목포가톨릭대학교,"전라남도 목포시 영산로 697 (석현동, 목포가톨릭대학교) ",34.82679826300255,126.41918657599851
502216,부산장신대학교,경상남도 김해시 김해대로 1894-68 (구산동) ,35.256866053027736,128.86118438099047
502217,금강대학교,"충청남도 논산시 상월면 상월로 522 (대명리, 금강대학교) ",36.30680499898207,127.18970700003895
502218,예수대학교,"전라북도 전주시 완산구 서원로 383 (중화산동1가, 예수대학교) ",35.815691708963776,127.13417766204117
502219,광주대학교,"광주광역시 남구 효덕로 277 (진월동, 광주대학교) ",35.106499044033384,126.89547544996095
502220,화성의과학대학교,경기도 화성시 남양읍 남양중앙로 400-5 ,37.202670211983225,126.84060685097188
502221,동명대학교,"부산광역시 남구 신선로 428 (용당동, 동명대학교) ",35.119880766963874,129.1015141239614
502222,대전신학대학교,"대전광역시 대덕구 한남로 41 (오정동, 대전신학대학교) ",36.350193315005534,127.42299669400843
502223,중원대학교,"충청북도 괴산군 괴산읍 문무로 85 (동부리, 중원대학교) ",36.82012092299047,127.79743750399567
502224,우송대학교,"대전광역시 동구 동대전로 171 (자양동, 우송정보대학) ",36.33813490797837,127.44646700097248
502225,김천대학교,"경상북도 김천시 대학로 214 (삼락동, 김천대학교) ",36.139287931998425,128.07877169800628
502226,송원대학교,"광주광역시 남구 송암로 73 (송하동, 송원대학) ",35.10991636599392,126.87490723604185
502227,경운대학교,경상북도 구미시 산동읍 강동로 730 ,36.16829794900959,128.46908896096153
502228,남서울대학교,"충청남도 천안시 서북구 성환읍 대학로 91 (매주리, 남서울대학교) ",36.90941780800411,127.1433652049657
502229,초당대학교,"전라남도 무안군 무안읍 무안로 380 (성남리, 초당대학교) ",34.975794186974056,126.47556818298642
502230,한국공학대학교,경기도 시흥시 산기대학로 237 (정왕동) ,37.33909855001249,126.73378852099874
502231,제주국제대학교,제주특별자치도 제주시 516로 2870 (영평동) ,33.44258205500829,126.56893186697324
502232,창신대학교,"경상남도 창원시 마산회원구 팔용로 262 (합성동, 창신대학) ",35.244911082975364,128.60033408897897
502233,울산과학기술원,"울산광역시 울주군 언양읍 유니스트길 50 (반연리, 울산과학기술원) ",35.571804100995756,129.18981073500368
502234,공주교육대학교,"충청남도 공주시 웅진로 27 (봉황동, 공주교육대학교) ",36.44570357799521,127.11915844098577
502235,광주교육대학교,"광주광역시 북구 필문대로 55 (풍향동, 광주교육대학교) ",35.163801972032765,126.9260671780198
502236,대구교육대학교,"대구광역시 남구 중앙대로 219 (대명동, 대구교육대학교) ",35.85329564397612,128.5879512570043
502237,부산교육대학교,"부산광역시 연제구 교대로 24 (거제동, 부산교육대학교) 교무처",35.19496881100481,129.0742032899975
502238,서울교육대학교,"서울특별시 서초구 서초중앙로 96 (서초동, 서울교육대학교) ",37.4890178990291,127.01570631298972
502239,경인교육대학교,"인천광역시 계양구 계산로 62 (계산동, 경인교육대학교) ",37.53889906397419,126.71612590903395
502240,경인교육대학교,"경기도 안양시 만안구 삼막로 155 (석수동, 경인교육대학교) ",37.434502605034034,126.91688863199235
502241,전주교육대학교,전북특별자치도 전주시 완산구 서학로 50 (동서학동) ,35.809335213002385,127.15467863400697
502242,진주교육대학교,"경상남도 진주시 진양호로369번길 3 (신안동, 진주교육대학교) ",35.18604623098384,128.06837431896915
502243,청주교육대학교,"충청북도 청주시 서원구 청남로 2065 (수곡동, 청주교육대학교) ",36.61538475803391,127.48372699004037
502244,춘천교육대학교,강원특별자치도 춘천시 공지로 126 (석사동) ,37.85803054197492,127.75044264601776
502245,한국방송통신대학교,"서울특별시 종로구 대학로 86 (동숭동, 한국방송통신대학교) ",37.57950871498952,127.00297374998661
502246,호원대학교,"전라북도 군산시 임피면 호원대3길 64 (월하리, 호원대학교) ",35.96567856401792,126.86632517100371
502247,청운대학교,"충청남도 홍성군 홍성읍 대학길 25 (남장리, 청운대학교) ",36.58234039297516,126.66426981897405
502248,정석대학,서울특별시 강서구 오정로 576 (공항동) ,37.54541435902586,126.8146254799704
502249,순복음총회신학교,충청북도 제천시 덕산면 도전로 320 (도전리) ,36.904734510988845,128.16763968904277
502250,경희사이버대학교,"서울특별시 동대문구 경희대로 26 (회기동, 경희사이버대학교) ",37.59444127803206,127.0509388219785
502251,국제사이버대학교,경기도 수원시 팔달구 경수대로 490 (인계동) ,37.26959363901221,127.02822331904203
502252,대구사이버대학교,"경상북도 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스) ",35.90021498601729,128.8547715650055
502253,부산디지털대학교,"부산광역시 사상구 주례로 57 (주례동, 부산디지털대학교) ",35.14618558597991,129.00881594795948
502254,서울디지털대학교,"서울특별시 강서구 공항대로 424 (화곡동, 서울디지털대학교) ",37.55486969802201,126.85393201397281
502255,서울사이버대학교,"서울특별시 강북구 솔매로49길 60 (미아동, 서울사이버대학교) ",37.62982706300061,127.02714255295929
502256,세종사이버대학교,"서울특별시 광진구 군자로 121 (군자동, 세종사이버대학) ",37.55372836703098,127.07288825502556
502257,한국열린사이버대학교,"서울특별시 중랑구 망우로 353, C동 9층(상봉프레미어스엠코) ",37.59828213599263,127.09161253902244
502258,원광디지털대학교,"전라북도 익산시 익산대로 460 (신동, 원광디지털대학교) ",35.968923171015746,126.96078843700562
502259,고려사이버대학교,"서울특별시 종로구 북촌로 106 (계동, 고려사이버대학교) ",37.58697247896763,126.98701813603849
502260,숭실사이버대학교,"서울특별시 종로구 삼일대로30길 23 (익선동, BIZWELL종로오피스텔) ",37.57443150201505,126.98877078302428
502261,디지털서울문화예술대학교,"서울특별시 서대문구 통일로37길 60 (홍제동, 디지털서울문화예술대학교) ",37.5854870239929,126.94385495000738
502262,한양사이버대학교,"서울특별시 성동구 왕십리로 220 (행당동, 한양사이버대학교) ",37.557245659010114,127.04755694700478
502263,사이버한국외국어대학교,"서울특별시 동대문구 이문로 107 (이문동, 한국외국어대학교) ",37.597275737988504,127.05831344500409
502264,화신사이버대학교,"부산광역시 연제구 고분로191번길 1 (연산동, 화신사이버대학교) ",35.18574298800786,129.10325695002552
502265,글로벌사이버대학교,"충청남도 천안시 동남구 목천읍 교천지산길 284-88 (지산리, 글로벌사이버대학교) ",36.79383875699995,127.19939587996747
502266,건양사이버대학교,"대전광역시 서구 관저동로 158 (관저동, 건양대학교병원) 건양사이버대학교",36.30682219303601,127.34264048696637
502267,한국과학기술원,"대전광역시 유성구 대학로 291 (구성동, 한국과학기술원) ",36.36620891703607,127.36030146103292
502268,광주과학기술원,"광주광역시 북구 첨단과기로 123 (오룡동, 광주과학기술원) ",35.22816181100634,126.84016122999711
502269,대구경북과학기술원,대구광역시 달성군 현풍읍 테크노중앙대로 333 ,35.70492621298205,128.4562552490049
